"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","League Points","Max Fuel Fill%","Weight Penalty (KG)"
"11","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","342188","342188","Tobias Maisel","0","15","0","Running","-00.741","0","","1:35.939","1:35.095","25","25","16","","100","0"
"12","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","174512","174512","Ryan Parkins","0","225","0","Running","-00.832","0","","1:35.975","1:35.185","16","16","6","","100","0"
"13","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","404419","404419","Thomas Guldalian","0","3","0","Running","-00.848","0","","1:38.349","1:35.202","16","22","15","","100","0"
"14","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","310532","310532","Lewis Ward","0","97","0","Running","-00.916","0","","1:35.648","1:35.270","2","7","5","","100","0"
"15","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","331615","331615","Hugo Gallo","0","23","0","Running","-00.922","0","","1:36.299","1:35.275","14","19","18","","100","0"
"16","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","466380","466380","Gavin Halls","0","38","0","Running","-00.945","0","","1:36.652","1:35.299","20","20","8","","100","0"
"17","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","138514","138514","Artem Grabow","0","43","0","Running","-01.032","0","","1:35.969","1:35.385","4","20","35","","100","0"
"18","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","322065","322065","Jose Manuel Padin","0","119","0","Running","-01.083","0","","1:36.420","1:35.436","1","5","5","","100","0"
"19","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","84986","84986","Oscar Wilkens","0","33","0","Running","-01.095","0","","1:36.147","1:35.448","2","12","2","","100","0"
"20","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","329240","329240","Kirill Kolobuxov","0","555","0","Running","-01.124","0","","1:36.085","1:35.477","26","26","14","","100","0"
"21","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","407841","407841","Bastien Mattler","0","98","0","Running","-01.281","0","","1:36.339","1:35.634","5","12","15","","100","0"
"22","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","365706","365706","Michael Pedersen3","0","199","0","Running","-01.303","0","","1:36.101","1:35.657","14","18","34","","100","0"
"23","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","229161","229161","Martin Donati","0","17","0","Running","-01.621","0","","1:40.598","1:35.974","2","11","8","","100","0"
"24","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","276814","276814","Karsten van Eijck","0","911","0","Running","-01.624","0","","1:36.545","1:35.978","3","9","8","","100","0"
"25","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","32807","32807","Ivo Laubscher","0","46","0","Running","-01.661","0","","1:36.879","1:36.015","13","24","39","","100","0"
"26","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","345510","345510","Nelson Costa De Sousa","0","919","0","Running","-01.699","0","","1:37.200","1:36.052","17","17","52","","100","0"
"27","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","389360","389360","Josh Clogg","0","13","0","Running","-01.838","0","","1:37.157","1:36.191","7","20","15","","100","0"
"28","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","354110","354110","Hendryk Lichtenhagen","0","55","0","Running","-01.876","0","","1:40.060","1:36.229","12","12","27","","100","0"
"29","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","341072","341072","Ivan Harasta","0","63","0","Running","-01.907","0","","1:39.912","1:36.260","1","17","27","","100","0"
"30","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","318258","318258","Cl�ment Andrieu","0","37","0","Running","-02.143","0","","1:39.118","1:36.497","13","13","12","","100","0"
"31","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","145688","145688","Alex Kraeter","0","791","0","Running","-02.226","0","","1:37.443","1:36.579","16","18","12","","100","0"
"32","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","449337","449337","Jack M Wilson","0","29","0","Running","-02.340","0","","1:39.948","1:36.694","10","14","33","","100","0"
"33","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","425868","425868","Mark Jones12","0","77","0","Running","-02.359","0","","1:41.712","1:36.712","4","14","17","","100","0"
"34","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","289099","289099","Carl Wahlqvist","0","24","0","Running","-02.405","0","","1:38.525","1:36.758","19","20","20","","100","0"
"35","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","305901","305901","Jordan A Pearce","0","198","0","Running","-02.567","0","","1:38.974","1:36.920","8","10","25","","100","0"
"36","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","416184","416184","Jacob Robotham","0","7","0","Running","-02.812","0","","1:38.472","1:37.165","15","16","15","","100","0"
"37","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","346133","346133","Tristan Martz","0","18","0","Running","-02.935","0","","1:39.270","1:37.288","6","16","15","","100","0"
"38","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","334613","334613","Dane Baird","0","36","0","Running","-03.122","0","","1:38.057","1:37.475","2","2","10","","100","0"
"39","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","397377","397377","Josua Ali-Keskikyl�","0","83","0","Running","-06.989","0","","1:41.342","1:41.342","2","2","8","","100","0"
"40","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","260613","260613","Alan Powell","0","26","0","Running","-00.000","0","","00.000","","","0","0","","100","0"
