"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","League Points","Max Fuel Fill%","Weight Penalty (KG)"
"1","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","220235","220235","Justin Tipton","0","2","0","Running","-00.000","0","","1:36.356","1:34.519","49","50","67","","100","0"
"2","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","97564","97564","Maxim Ramsteijn","0","729","0","Running","-14 L","0","","1:35.435","1:34.633","34","36","16","","100","0"
"3","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","342918","342918","Espen Erlandsen","0","14","0","Running","1 L","0","","1:36.924","1:34.698","50","51","56","","100","0"
"4","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","232715","232715","Anders Myhre","0","20","0","Running","7 L","0","","1:35.737","1:34.803","21","57","46","","100","0"
"5","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","310532","310532","Lewis Ward","0","97","0","Running","-29 L","0","","1:35.952","1:35.126","19","21","18","","100","0"
"6","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","466380","466380","Gavin Halls","0","38","0","Running","-4 L","0","","1:37.071","1:35.295","22","46","42","","100","0"
"7","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","421524","421524","Quentiin Vialatte","0","991","0","Running","-40 L","0","","1:36.025","1:35.362","10","10","15","","100","0"
"8","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","84986","84986","Oscar Wilkens","0","33","0","Running","-11 L","0","","1:36.811","1:35.384","33","39","64","","100","0"
"9","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","342188","342188","Tobias Maisel","0","15","0","Running","-29 L","0","","1:36.367","1:35.588","15","21","21","","100","0"
"10","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","331615","331615","Hugo Gallo","0","23","0","Running","-32 L","0","","1:37.279","1:35.601","13","18","24","","100","0"
"11","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","322065","322065","Jose Manuel Padin","0","119","0","Running","-22 L","0","","1:36.587","1:35.605","7","28","39","","100","0"
"12","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","404419","404419","Thomas Guldalian","0","3","0","Running","-28 L","0","","1:39.258","1:35.739","11","22","26","","100","0"
"13","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","389360","389360","Josh Clogg","0","13","0","Running","-43 L","0","","1:37.582","1:36.580","6","7","8","","100","0"
"14","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","315629","315629","Freddie Skitini","0","6","0","Running","-44 L","0","","1:37.604","1:36.915","5","6","22","","100","0"
"15","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","416184","416184","Jacob Robotham","0","7","0","Running","-38 L","0","","1:38.851","1:37.780","12","12","16","","100","0"
"16","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","449337","449337","Jack M Wilson","0","29","0","Running","-50 L","0","","00.000","","","0","13","","100","0"
