"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","League Points","Max Fuel Fill%","Weight Penalty (KG)"
"14","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","107624","107624","Yoep de Ligt","0","19","0","Running","-01.010","0","","1:58.043","1:56.826","11","14","18","","100","0"
"15","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","329240","329240","Kirill Kolobuxov","0","555","0","Running","-01.089","0","","1:57.225","1:56.905","5","8","13","","100","0"
"16","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","174512","174512","Ryan Parkins","0","225","0","Running","-01.104","0","","1:57.317","1:56.920","6","9","8","","100","0"
"17","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","138514","138514","Artem Grabow","0","43","0","Running","-01.180","0","","1:57.372","1:56.996","12","16","29","","100","0"
"18","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","345510","345510","Nelson Costa De Sousa","0","919","0","Running","-01.216","0","","2:01.571","1:57.032","4","13","39","","100","0"
"19","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","426005","426005","Louie Eggertsen","0","27","0","Running","-01.221","0","","2:00.818","1:57.038","2","12","32","","100","0"
"20","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","32807","32807","Ivo Laubscher","0","46","0","Running","-01.228","0","","1:57.560","1:57.044","5","13","25","","100","0"
"21","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","365706","365706","Michael Pedersen3","0","199","0","Running","-01.253","0","","1:58.358","1:57.070","7","8","14","","100","0"
"22","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","404419","404419","Thomas Guldalian","0","3","0","Running","-01.343","0","","1:59.144","1:57.159","6","16","19","","100","0"
"23","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","342188","342188","Tobias Maisel","0","15","0","Running","-01.381","0","","1:57.548","1:57.198","16","16","18","","100","0"
"24","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","316142","316142","Airijus Jomantas","0","71","0","Running","-01.409","0","","2:00.157","1:57.225","3","18","41","","100","0"
"25","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","389360","389360","Josh Clogg","0","13","0","Running","-01.478","0","","1:58.228","1:57.294","3","15","6","","100","0"
"26","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","449337","449337","Jack M Wilson","0","29","0","Running","-01.546","0","","1:58.900","1:57.363","3","11","8","","100","0"
"27","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","84986","84986","Oscar Wilkens","0","33","0","Running","-01.644","0","","1:58.544","1:57.460","2","4","4","","100","0"
"28","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","341052","341052","Justin Rehm","0","912","0","Running","-01.682","0","","1:58.555","1:57.498","11","11","13","","100","0"
"29","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","466380","466380","Gavin Halls","0","38","0","Running","-01.741","0","","1:58.757","1:57.558","8","16","10","","100","0"
"30","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","310532","310532","Lewis Ward","0","97","0","Running","-01.748","0","","1:58.280","1:57.564","5","5","5","","100","0"
"31","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","335602","335602","Tiago Mendes","0","259","0","Running","-01.786","0","","1:59.739","1:57.602","5","5","4","","100","0"
"32","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","381704","381704","Rolf Andersen","0","92","0","Running","-01.836","0","","1:59.245","1:57.652","3","3","6","","100","0"
"33","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","328174","328174","Tom Metherell","0","117","0","Running","-01.936","0","","1:58.706","1:57.753","1","8","22","","100","0"
"34","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","424647","424647","Martin Spalek","0","906","0","Running","-02.030","0","","2:00.311","1:57.847","3","11","3","","100","0"
"35","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","289099","289099","Carl Wahlqvist","0","24","0","Running","-02.063","0","","1:59.484","1:57.880","8","18","17","","100","0"
"36","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","407841","407841","Bastien Mattler","0","98","0","Running","-02.089","0","","1:58.366","1:57.905","2","7","8","","100","0"
"37","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","318258","318258","Cl�ment Andrieu","0","37","0","Running","-02.181","0","","2:03.614","1:57.997","9","9","24","","100","0"
"38","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","145688","145688","Alex Kraeter","0","791","0","Running","-02.236","0","","1:58.630","1:58.052","3","10","20","","100","0"
"39","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","346133","346133","Tristan Martz","0","18","0","Running","-02.338","0","","1:59.043","1:58.154","11","14","8","","100","0"
"40","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","354110","354110","Hendryk Lichtenhagen","0","55","0","Running","-02.384","0","","2:01.646","1:58.200","9","15","33","","100","0"
"41","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","305901","305901","Jordan A Pearce","0","198","0","Running","-02.535","0","","1:59.188","1:58.351","7","10","17","","100","0"
"42","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","425868","425868","Mark Jones12","0","77","0","Running","-02.718","0","","2:04.256","1:58.534","6","16","20","","100","0"
"43","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","229161","229161","Martin Donati","0","17","0","Running","-03.160","0","","2:03.512","1:58.976","7","8","32","","100","0"
"44","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","341072","341072","Ivan Harasta","0","63","0","Running","-03.196","0","","2:39.054","1:59.012","3","7","17","","100","0"
"45","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","416184","416184","Jacob Robotham","0","7","0","Running","-03.255","0","","2:00.751","1:59.072","17","17","13","","100","0"
"46","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","315629","315629","Freddie Skitini","0","6","0","Running","-03.653","0","","1:59.470","1:59.470","2","2","10","","100","0"
"47","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","403109","403109","Onuray Sahin","0","78","0","Running","-04.099","0","","2:01.740","1:59.915","4","6","5","","100","0"
"48","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","439830","439830","Aden Brand","0","242","0","Running","-04.903","0","","2:01.201","2:00.719","3","5","11","","100","0"
"49","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","334613","334613","Dane Baird","0","36","0","Running","-07.140","0","","2:02.956","2:02.956","1","1","8","","100","0"
"50","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","331615","331615","Hugo Gallo","0","23","0","Running","-00.000","0","","00.000","","","0","0","","100","0"
"51","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","389637","389637","Yvo de Brouwer","0","95","0","Running","-00.000","0","","00.000","","","0","1","","100","0"
"52","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","397377","397377","Josua Ali-Keskikyl�","0","83","0","Running","-00.000","0","","00.000","","","0","3","","100","0"
