"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","League Points","Max Fuel Fill%","Weight Penalty (KG)"
"1","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","97564","97564","Maxim Ramsteijn","1","729","0","Running","-00.000","10","","2:10.048","2:08.990","3","10","2","","100","0"
"2","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","232715","232715","Anders Myhre","4","20","0","Running","-02.058","0","","2:10.254","2:09.112","4","10","1","","100","0"
"3","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","42739","42739","Robin �stlund","5","44","0","Running","-02.177","0","","2:10.265","2:09.075","4","10","0","","100","0"
"4","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","255667","255667","Diogo Francisco","3","48","0","Running","-07.230","0","","2:10.771","2:09.351","3","10","0","","100","0"
"5","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","107624","107624","Yoep de Ligt","6","19","0","Running","-08.286","0","","2:10.876","2:09.669","3","10","1","","100","0"
"6","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","310532","310532","Lewis Ward","8","97","0","Running","-09.971","0","","2:11.044","2:09.568","4","10","3","","100","0"
"7","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","138514","138514","Artem Grabow","9","43","0","Running","-12.435","0","","2:11.291","2:09.775","5","10","1","","100","0"
"8","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","329240","329240","Kirill Kolobuxov","10","555","0","Running","-14.465","0","","2:11.494","2:09.956","4","10","0","","100","0"
"9","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","260613","260613","Alan Powell","11","26","0","Running","-14.845","0","","2:11.532","2:09.826","4","10","4","","100","0"
"10","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","32807","32807","Ivo Laubscher","12","46","0","Running","-16.009","0","","2:11.648","2:10.111","4","10","2","","100","0"
"11","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","291217","291217","Kieran Harrison","2","9","0","Running","-18.231","0","","2:11.871","2:09.421","6","10","4","","100","0"
"12","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","381704","381704","Rolf Andersen","13","92","0","Running","-22.043","0","","2:12.251","2:10.130","4","10","4","","100","0"
"13","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","342188","342188","Tobias Maisel","17","15","0","Running","-25.702","0","","2:12.617","2:10.861","3","10","1","","100","0"
"14","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","328174","328174","Tom Metherell","22","117","0","Running","-27.257","0","","2:12.772","2:10.612","6","10","4","","100","0"
"15","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","145688","145688","Alex Kraeter","15","791","0","Running","-27.677","0","","2:12.814","2:10.818","9","10","8","","100","0"
"16","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","276814","276814","Karsten van Eijck","14","911","0","Running","-30.418","0","","2:13.089","2:10.967","5","10","2","","100","0"
"17","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","266853","266853","Jonathon White","21","777","0","Running","-30.598","0","","2:13.106","2:09.451","2","10","9","","100","0"
"18","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","365706","365706","Michael Pedersen3","7","199","0","Running","-32.631","0","","2:13.311","2:08.884","3","10","10","","100","0"
"19","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","425868","425868","Mark Jones12","16","77","0","Running","-34.295","0","","2:13.476","2:11.234","7","10","7","","100","0"
"20","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","305901","305901","Jordan A Pearce","18","198","0","Running","-44.285","0","","2:14.475","2:11.688","8","10","5","","100","0"
"21","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","354110","354110","Hendryk Lichtenhagen","24","55","0","Running","-45.453","0","","2:14.591","2:11.190","2","10","7","","100","0"
"22","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","345510","345510","Nelson Costa De Sousa","23","919","0","Running","-1:01.036","0","","2:16.149","2:10.958","3","10","12","","100","0"
"23","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","416184","416184","Jacob Robotham","19","7","0","Running","-00.000","0","","2:17.036","2:11.336","3","4","7","","100","0"
"24","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","397377","397377","Josua Ali-Keskikyl�","20","83","0","Running","-00.000","0","","2:14.207","","","3","3","","100","0"
