"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","League Points","Max Fuel Fill%","Weight Penalty (KG)"
"1","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","97564","97564","Maxim Ramsteijn","0","729","0","Running","-00.000","0","","1:34.900","1:34.236","24","28","9","","100","0"
"2","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","342918","342918","Espen Erlandsen","0","14","0","Running","13 L","0","","1:35.988","1:34.335","36","41","24","","100","0"
"3","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","349143","349143","Sam Kuitert","0","28","0","Running","20 L","0","","1:35.164","1:34.401","48","48","85","","100","0"
"4","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","42739","42739","Robin �stlund","0","44","0","Running","31 L","0","","1:35.577","1:34.535","15","59","57","","100","0"
"5","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","421524","421524","Quentiin Vialatte","0","991","0","Running","3 L","0","","1:35.537","1:34.546","20","31","38","","100","0"
"6","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","84986","84986","Oscar Wilkens","0","33","0","Running","-23 L","0","","1:35.219","1:34.669","2","5","6","","100","0"
"7","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","322065","322065","Jose Manuel Padin","0","119","0","Running","29 L","0","","1:36.443","1:34.748","57","57","56","","100","0"
"8","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","138514","138514","Artem Grabow","0","43","0","Running","9 L","0","","1:35.540","1:34.770","15","37","54","","100","0"
"9","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","331615","331615","Hugo Gallo","0","23","0","Running","17 L","0","","1:37.287","1:34.809","35","45","43","","100","0"
"10","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","310532","310532","Lewis Ward","0","97","0","Running","-3 L","0","","1:35.988","1:34.840","24","25","18","","100","0"
"11","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","466380","466380","Gavin Halls","0","38","0","Running","7 L","0","","1:37.131","1:34.892","9","35","41","","100","0"
"12","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","404419","404419","Thomas Guldalian","0","3","0","Running","12 L","0","","1:36.574","1:34.917","35","40","27","","100","0"
"13","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","342188","342188","Tobias Maisel","0","15","0","Running","-7 L","0","","1:35.581","1:35.005","18","21","22","","100","0"
"14","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","341072","341072","Ivan Harasta","0","63","0","Running","8 L","0","","1:42.001","1:35.579","13","36","92","","100","0"
"15","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","389360","389360","Josh Clogg","0","13","0","Running","-4 L","0","","1:37.280","1:36.091","24","24","30","","100","0"
"16","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","416184","416184","Jacob Robotham","0","7","0","Running","-2 L","0","","1:37.988","1:36.799","12","26","46","","100","0"
"17","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","145688","145688","Alex Kraeter","0","791","0","Running","-12 L","0","","1:38.004","1:36.982","11","16","27","","100","0"
