"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","League Points","Max Fuel Fill%","Weight Penalty (KG)"
"1","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","97564","97564","Maxim Ramsteijn","0","729","0","Running","-00.000","0","","1:46.655","1:43.067","32","37","23","","100","0"
"2","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","421524","421524","Quentiin Vialatte","0","991","0","Running","-19 L","0","","1:48.734","1:43.478","13","18","17","","100","0"
"3","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","232715","232715","Anders Myhre","0","20","0","Running","6 L","0","","1:49.174","1:43.528","18","43","27","","100","0"
"4","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","42739","42739","Robin �stlund","0","44","0","Running","4 L","0","","1:45.336","1:43.593","20","41","51","","100","0"
"5","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","322065","322065","Jose Manuel Padin","0","119","0","Running","8 L","0","","1:49.158","1:43.803","40","45","50","","100","0"
"6","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","349143","349143","Sam Kuitert","0","28","0","Running","-14 L","0","","1:45.122","1:43.828","23","23","48","","100","0"
"7","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","342918","342918","Espen Erlandsen","0","14","0","Running","-3 L","0","","1:51.679","1:43.829","31","34","28","","100","0"
"8","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","84986","84986","Oscar Wilkens","0","33","0","Running","-5 L","0","","1:47.834","1:44.290","20","32","74","","100","0"
"9","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","32807","32807","Ivo Laubscher","0","46","0","Running","13 L","0","","1:52.169","1:44.296","21","50","73","","100","0"
"10","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","260613","260613","Alan Powell","0","26","0","Running","-25 L","0","","1:45.177","1:44.326","10","12","12","","100","0"
"11","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","310532","310532","Lewis Ward","0","97","0","Running","-27 L","0","","1:45.141","1:44.535","9","10","9","","100","0"
"12","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","342188","342188","Tobias Maisel","0","15","0","Running","-26 L","0","","1:45.193","1:44.739","6","11","21","","100","0"
"13","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","328174","328174","Tom Metherell","0","117","0","Running","-21 L","0","","1:47.503","1:44.819","10","16","13","","100","0"
"14","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","289099","289099","Carl Wahlqvist","0","24","0","Running","5 L","0","","1:56.494","1:46.389","7","42","58","","100","0"
"15","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","416184","416184","Jacob Robotham","0","7","0","Running","-20 L","0","","1:55.912","1:47.428","13","17","21","","100","0"
