"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","League Points","Max Fuel Fill%","Weight Penalty (KG)"
"1","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","291217","291217","Kieran Harrison","3","9","0","Running","-00.000","6","","1:45.399","1:44.553","3","12","3","","100","0"
"2","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","255667","255667","Diogo Francisco","2","48","0","Running","-00.294","6","","1:45.424","1:44.609","10","12","1","","100","0"
"3","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","42739","42739","Robin �stlund","4","44","0","Running","-00.638","0","","1:45.452","1:44.605","3","12","1","","100","0"
"4","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","232715","232715","Anders Myhre","5","20","0","Running","-01.814","0","","1:45.550","1:44.812","8","12","1","","100","0"
"5","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","97564","97564","Maxim Ramsteijn","1","729","0","Running","-05.835","0","","1:45.886","1:44.330","8","12","2","","100","0"
"6","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","266853","266853","Jonathon White","7","777","0","Running","-06.537","0","","1:45.944","1:45.005","12","12","9","","100","0"
"7","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","310532","310532","Lewis Ward","11","97","0","Running","-11.890","0","","1:46.390","1:45.309","7","12","0","","100","0"
"8","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","322065","322065","Jose Manuel Padin","10","119","0","Running","-12.437","0","","1:46.435","1:45.350","7","12","6","","100","0"
"9","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","342188","342188","Tobias Maisel","12","15","0","Running","-22.097","0","","1:47.240","1:45.800","3","12","6","","100","0"
"10","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","345510","345510","Nelson Costa De Sousa","16","919","0","Running","-29.715","0","","1:47.875","1:46.056","6","12","6","","100","0"
"11","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","342918","342918","Espen Erlandsen","6","14","0","Running","-29.802","0","","1:47.883","1:45.442","3","12","4","","100","0"
"12","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","341052","341052","Justin Rehm","8","912","0","Running","-30.163","0","","1:47.913","1:45.572","7","12","8","","100","0"
"13","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","229161","229161","Martin Donati","13","17","0","Running","-30.691","0","","1:47.956","1:45.676","3","12","6","","100","0"
"14","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","334613","334613","Dane Baird","22","36","0","Running","-36.575","0","","1:48.446","1:47.514","2","12","17","","100","0"
"15","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","138514","138514","Artem Grabow","9","43","0","Running","-41.598","0","","1:48.865","1:45.693","4","12","11","","100","0"
"16","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","318258","318258","Cl�ment Andrieu","15","37","0","Running","-43.855","0","","1:49.053","1:46.869","3","12","11","","100","0"
"17","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","346133","346133","Tristan Martz","19","18","0","Running","-45.256","0","","1:49.169","1:47.401","11","12","10","","100","0"
"18","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","315629","315629","Freddie Skitini","17","6","0","Running","-45.361","0","","1:49.178","1:46.325","10","12","13","","100","0"
"19","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","416184","416184","Jacob Robotham","20","7","0","Running","-1:22.281","0","","1:52.255","1:48.921","2","12","9","","100","0"
"20","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","84986","84986","Oscar Wilkens","14","33","0","Running","-00.000","0","","1:52.850","1:46.830","3","4","6","","100","0"
"21","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","381704","381704","Rolf Andersen","18","92","0","Running","-00.000","0","","00.000","","","0","8","","100","0"
"22","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","449337","449337","Jack M Wilson","21","29","0","Running","-00.000","0","","00.000","","","0","8","","100","0"
