"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","League Points","Max Fuel Fill%","Weight Penalty (KG)"
"1","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","255919","255919","Alexander Thiebe","0","54","0","Running","-00.000","0","","1:36.194","1:35.615","7","7","8","","100","0"
"2","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","349143","349143","Sam Kuitert","0","28","0","Running","21 L","0","","1:36.845","1:35.701","4","28","14","","100","0"
"3","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","42739","42739","Robin �stlund","0","44","0","Running","15 L","0","","1:37.259","1:36.019","9","22","6","","100","0"
"4","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","421524","421524","Quentiin Vialatte","0","991","0","Running","4 L","0","","1:40.120","1:36.062","11","11","1","","100","0"
"5","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","365706","365706","Michael Pedersen3","0","199","0","Running","6 L","0","","1:40.496","1:36.335","9","13","23","","100","0"
"6","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","331615","331615","Hugo Gallo","0","23","0","Running","15 L","0","","1:39.932","1:36.476","4","22","25","","100","0"
"7","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","331632","331632","Pascal Costa","0","801","0","Running","34 L","0","","1:39.718","1:36.522","40","41","39","","100","0"
"8","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","260613","260613","Alan Powell","0","26","0","Running","19 L","0","","1:38.568","1:36.625","3","26","7","","100","0"
"9","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","342188","342188","Tobias Maisel","0","15","0","Running","21 L","0","","1:39.453","1:37.012","23","28","21","","100","0"
"10","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","404419","404419","Thomas Guldalian","0","3","0","Running","19 L","0","","1:39.693","1:37.210","19","26","13","","100","0"
"11","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","32807","32807","Ivo Laubscher","0","46","0","Running","4 L","0","","1:37.996","1:37.247","7","11","7","","100","0"
"12","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","318258","318258","Cl�ment Andrieu","0","37","0","Running","6 L","0","","1:39.546","1:37.909","10","13","7","","100","0"
"13","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","424647","424647","Martin Spalek","0","906","0","Running","12 L","0","","1:41.196","1:38.025","15","19","14","","100","0"
"14","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","229161","229161","Martin Donati","0","17","0","Running","7 L","0","","1:40.444","1:38.137","6","14","16","","100","0"
"15","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","276814","276814","Karsten van Eijck","0","911","0","Running","-02.911","0","","1:40.354","1:38.526","7","7","12","","100","0"
"16","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","416184","416184","Jacob Robotham","0","7","0","Running","20 L","0","","1:41.527","1:39.010","27","27","27","","100","0"
