"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","League Points","Max Fuel Fill%","Weight Penalty (KG)"
"1","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","255919","255919","Alexander Thiebe","0","54","0","Running","-00.000","0","","2:20.181","2:19.778","11","12","24","","100","0"
"2","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","367245","367245","Dylan Birse","0","68","0","Running","-00.188","0","","2:21.738","2:19.967","8","11","78","","100","0"
"3","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","97564","97564","Maxim Ramsteijn","0","729","0","Running","-00.318","0","","2:20.728","2:20.096","5","10","11","","100","0"
"4","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","349143","349143","Sam Kuitert","0","28","0","Running","-00.742","0","","2:21.029","2:20.521","5","11","39","","100","0"
"5","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","42739","42739","Robin �stlund","0","44","0","Running","-00.757","0","","2:21.432","2:20.535","15","15","29","","100","0"
"6","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","323777","323777","Rasmus Busk","0","222","0","Running","-00.776","0","","2:21.074","2:20.555","11","11","21","","100","0"
"7","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","291217","291217","Kieran Harrison","0","9","0","Running","-00.820","0","","2:23.227","2:20.598","4","13","31","","100","0"
"8","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","109748","109748","Alexander Lauritzen","0","148","0","Running","-00.976","0","","2:21.181","2:20.754","6","8","50","","100","0"
"9","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","421524","421524","Quentiin Vialatte","0","991","0","Running","-01.046","0","","2:21.115","2:20.824","3","3","6","","100","0"
"10","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","365706","365706","Michael Pedersen3","0","199","0","Running","-01.487","0","","2:23.020","2:21.266","8","9","37","","100","0"
"11","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","174512","174512","Ryan Parkins","0","225","0","Running","-01.703","0","","2:22.390","2:21.481","5","11","13","","100","0"
"12","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","331632","331632","Pascal Costa","0","801","0","Running","-01.710","0","","2:22.237","2:21.488","6","9","35","","100","0"
"13","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","310532","310532","Lewis Ward","0","97","0","Running","-01.780","0","","2:21.971","2:21.559","5","12","29","","100","0"
"14","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","138514","138514","Artem Grabow","0","43","0","Running","-01.810","0","","2:21.816","2:21.589","10","13","30","","100","0"
"15","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","466380","466380","Gavin Halls","0","38","0","Running","-01.825","0","","2:23.036","2:21.603","2","15","22","","100","0"
"16","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","404419","404419","Thomas Guldalian","0","3","0","Running","-01.829","0","","2:27.820","2:21.608","6","8","23","","100","0"
"17","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","84986","84986","Oscar Wilkens","0","33","0","Running","-01.902","0","","2:23.883","2:21.681","5","13","21","","100","0"
"18","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","341052","341052","Justin Rehm","0","912","0","Running","-02.266","0","","2:23.073","2:22.044","4","9","35","","100","0"
"19","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","322065","322065","Jose Manuel Padin","0","119","0","Running","-02.396","0","","2:22.887","2:22.174","6","6","12","","100","0"
"20","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","329240","329240","Kirill Kolobuxov","0","555","0","Running","-02.403","0","","2:22.410","2:22.181","1","7","19","","100","0"
"21","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","342188","342188","Tobias Maisel","0","15","0","Running","-02.426","0","","2:23.038","2:22.204","5","14","37","","100","0"
"22","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","331615","331615","Hugo Gallo","0","23","0","Running","-02.532","0","","2:23.648","2:22.310","4","13","25","","100","0"
"23","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","354110","354110","Hendryk Lichtenhagen","0","55","0","Running","-02.761","0","","2:25.927","2:22.539","4","9","28","","100","0"
"24","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","282802","282802","Ross Yost","0","66","0","Running","-02.927","0","","2:26.290","2:22.705","2","12","10","","100","0"
"25","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","318258","318258","Cl�ment Andrieu","0","37","0","Running","-03.055","0","","2:25.629","2:22.833","8","9","31","","100","0"
"26","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","229161","229161","Martin Donati","0","17","0","Running","-03.261","0","","2:25.504","2:23.039","10","12","36","","100","0"
"27","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","425868","425868","Mark Jones12","0","77","0","Running","-03.338","0","","2:24.506","2:23.117","6","6","9","","100","0"
"28","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","427539","427539","Matias Birk","0","12","0","Running","-03.351","0","","2:25.312","2:23.129","3","7","16","","100","0"
"29","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","341072","341072","Ivan Harasta","0","63","0","Running","-03.565","0","","2:26.827","2:23.343","2","6","35","","100","0"
"30","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","346133","346133","Tristan Martz","0","18","0","Running","-04.046","0","","2:26.871","2:23.824","3","12","13","","100","0"
"31","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","334613","334613","Dane Baird","0","36","0","Running","-04.298","0","","2:27.768","2:24.076","8","9","45","","100","0"
"32","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","416184","416184","Jacob Robotham","0","7","0","Running","-04.845","0","","2:25.653","2:24.623","5","11","12","","100","0"
"33","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","276814","276814","Karsten van Eijck","0","911","0","Running","-05.053","0","","2:24.832","2:24.832","1","1","6","","100","0"
"34","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","75474","75474","Brian Lockwood","0","143","0","Running","-00.000","0","","00.000","","","0","10","","100","0"
