"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","League Points","Max Fuel Fill%","Weight Penalty (KG)"
"1","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","255919","255919","Alexander Thiebe","0","54","0","Running","-00.000","0","","1:38.251","1:37.703","10","17","10","","100","0"
"2","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","75474","75474","Brian Lockwood","0","143","0","Running","-00.194","0","","1:38.337","1:37.898","2","2","2","","100","0"
"3","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","421524","421524","Quentiin Vialatte","0","991","0","Running","-00.422","0","","1:39.812","1:38.126","4","9","4","","100","0"
"4","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","97564","97564","Maxim Ramsteijn","0","729","0","Running","-00.470","0","","1:39.469","1:38.173","17","17","8","","100","0"
"5","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","342918","342918","Espen Erlandsen","0","14","0","Running","-00.520","0","","1:39.497","1:38.223","20","21","16","","100","0"
"6","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","220235","220235","Justin Tipton","0","2","0","Running","-00.546","0","","1:39.142","1:38.249","10","17","19","","100","0"
"7","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","367245","367245","Dylan Birse","0","68","0","Running","-00.608","0","","1:39.562","1:38.312","3","21","20","","100","0"
"8","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","349143","349143","Sam Kuitert","0","28","0","Running","-00.765","0","","1:38.956","1:38.468","5","17","7","","100","0"
"9","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","291217","291217","Kieran Harrison","0","9","0","Running","-00.915","0","","1:39.562","1:38.619","4","20","13","","100","0"
"10","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","42739","42739","Robin �stlund","0","44","0","Running","-01.139","0","","1:41.244","1:38.842","13","13","15","","100","0"
"11","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","331632","331632","Pascal Costa","0","801","0","Running","-01.163","0","","1:40.274","1:38.867","3","17","8","","100","0"
"12","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","322065","322065","Jose Manuel Padin","0","119","0","Running","-01.173","0","","1:39.144","1:38.876","8","8","5","","100","0"
"13","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","66921","66921","Jordan Weekes","0","959","0","Running","-01.188","0","","1:39.813","1:38.891","8","12","11","","100","0"
"14","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","84986","84986","Oscar Wilkens","0","33","0","Running","-01.299","0","","1:43.415","1:39.002","2","19","17","","100","0"
"15","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","310532","310532","Lewis Ward","0","97","0","Running","-01.305","0","","1:39.578","1:39.009","4","4","1","","100","0"
"16","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","32807","32807","Ivo Laubscher","0","46","0","Running","-01.393","0","","1:40.575","1:39.096","3","21","31","","100","0"
"17","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","342188","342188","Tobias Maisel","0","15","0","Running","-01.407","0","","1:40.380","1:39.110","14","22","13","","100","0"
"18","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","466380","466380","Gavin Halls","0","38","0","Running","-01.426","0","","1:40.253","1:39.129","23","23","7","","100","0"
"19","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","260613","260613","Alan Powell","0","26","0","Running","-01.432","0","","1:40.556","1:39.136","4","20","8","","100","0"
"20","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","404419","404419","Thomas Guldalian","0","3","0","Running","-01.433","0","","1:40.796","1:39.136","17","18","14","","100","0"
"21","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","323777","323777","Rasmus Busk","0","222","0","Running","-01.451","0","","1:41.127","1:39.155","16","19","10","","100","0"
"22","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","138514","138514","Artem Grabow","0","43","0","Running","-01.483","0","","1:39.763","1:39.187","14","15","9","","100","0"
"23","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","365706","365706","Michael Pedersen3","0","199","0","Running","-01.493","0","","1:40.233","1:39.197","6","16","24","","100","0"
"24","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","174512","174512","Ryan Parkins","0","225","0","Running","-01.525","0","","1:39.722","1:39.228","15","18","6","","100","0"
"25","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","341052","341052","Justin Rehm","0","912","0","Running","-01.568","0","","1:39.684","1:39.272","5","16","7","","100","0"
"26","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","331615","331615","Hugo Gallo","0","23","0","Running","-01.919","0","","1:40.248","1:39.622","8","8","9","","100","0"
"27","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","329240","329240","Kirill Kolobuxov","0","555","0","Running","-01.934","0","","1:40.692","1:39.637","8","15","6","","100","0"
"28","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","424647","424647","Martin Spalek","0","906","0","Running","-02.138","0","","1:41.848","1:39.841","14","14","8","","100","0"
"29","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","354110","354110","Hendryk Lichtenhagen","0","55","0","Running","-02.167","0","","1:43.647","1:39.870","4","17","19","","100","0"
"30","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","229161","229161","Martin Donati","0","17","0","Running","-02.217","0","","1:44.360","1:39.921","20","21","22","","100","0"
"31","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","341072","341072","Ivan Harasta","0","63","0","Running","-02.564","0","","1:44.206","1:40.268","7","10","7","","100","0"
"32","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","282802","282802","Ross Yost","0","66","0","Running","-02.802","0","","1:40.801","1:40.505","14","16","7","","100","0"
"33","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","318258","318258","Cl�ment Andrieu","0","37","0","Running","-03.671","0","","1:45.360","1:41.374","19","20","32","","100","0"
"34","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","416184","416184","Jacob Robotham","0","7","0","Running","-04.563","0","","1:42.856","1:42.266","3","12","15","","100","0"
"35","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","276814","276814","Karsten van Eijck","0","911","0","Running","-00.000","0","","00.000","","","0","0","","100","0"
"36","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","334613","334613","Dane Baird","0","36","0","Running","-00.000","0","","00.000","","","0","2","","100","0"
