"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","League Points","Max Fuel Fill%","Weight Penalty (KG)"
"1","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","97564","97564","Maxim Ramsteijn","1","729","0","Running","-00.000","13","","1:36.504","1:35.961","3","13","1","","100","0"
"2","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","291217","291217","Kieran Harrison","4","9","0","Running","-09.421","0","","1:37.228","1:36.395","4","13","0","","100","0"
"3","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","342918","342918","Espen Erlandsen","3","14","0","Running","-10.293","0","","1:37.295","1:36.474","9","13","0","","100","0"
"4","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","331632","331632","Pascal Costa","2","801","0","Running","-16.019","0","","1:37.736","1:36.366","11","13","1","","100","0"
"5","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","331615","331615","Hugo Gallo","5","23","0","Running","-20.203","0","","1:38.058","1:36.609","5","13","0","","100","0"
"6","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","404419","404419","Thomas Guldalian","8","3","0","Running","-23.537","0","","1:38.314","1:37.044","12","13","0","","100","0"
"7","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","354110","354110","Hendryk Lichtenhagen","15","55","0","Running","-30.148","0","","1:38.822","1:37.371","4","13","0","","100","0"
"8","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","310532","310532","Lewis Ward","10","97","0","Running","-34.358","0","","1:39.146","1:36.656","4","13","4","","100","0"
"9","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","466380","466380","Gavin Halls","9","38","0","Running","-36.223","0","","1:39.276","1:37.435","11","13","3","","100","0"
"10","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","329240","329240","Kirill Kolobuxov","7","555","0","Running","-36.927","0","","1:38.301","1:36.667","8","13","9","","100","0"
"11","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","229161","229161","Martin Donati","12","17","0","Running","-54.409","0","","1:38.961","1:37.633","8","13","6","","100","0"
"12","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","425868","425868","Mark Jones12","16","77","0","Running","-54.922","0","","1:40.727","1:37.829","11","13","1","","100","0"
"13","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","397377","397377","Josua Ali-Keskikyl�","14","83","0","Running","-55.667","0","","1:40.785","1:38.376","7","13","3","","100","0"
"14","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","318258","318258","Cl�ment Andrieu","11","37","0","Running","-58.308","0","","1:40.988","1:37.304","7","13","11","","100","0"
"15","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","276814","276814","Karsten van Eijck","13","911","0","Running","-00.000","0","","1:48.488","","","5","12","","100","0"
"16","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","260613","260613","Alan Powell","6","26","0","Running","-00.000","0","","1:40.699","1:37.367","2","3","4","","100","0"
