"Fin Pos","Car ID","Car","Car Class ID","Car Class","Team ID","Cust ID","Name","Start Pos","Car #","Out ID","Out","Interval","Laps Led","Qualify Time","Average Lap Time","Fastest Lap Time","Fast Lap#","Laps Comp","Inc","League Points","Max Fuel Fill%","Weight Penalty (KG)"
"18","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","404419","404419","Thomas Guldalian","0","3","0","Running","-00.958","0","1:35.356","1:37.228","1:35.356","4","5","1","","100","0"
"19","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","342188","342188","Tobias Maisel","0","15","0","Running","-00.989","0","1:35.387","1:35.605","1:35.387","5","5","2","","100","0"
"20","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","331615","331615","Hugo Gallo","0","23","0","Running","-01.007","0","1:35.405","1:35.740","1:35.405","4","5","1","","100","0"
"21","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","84986","84986","Oscar Wilkens","0","33","0","Running","-01.085","0","1:35.483","1:35.618","1:35.483","2","4","1","","100","0"
"22","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","407841","407841","Bastien Mattler","0","98","0","Running","-01.114","0","1:35.512","1:35.936","1:35.512","4","4","0","","100","0"
"23","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","32807","32807","Ivo Laubscher","0","46","0","Running","-01.125","0","1:35.523","1:35.881","1:35.523","2","4","3","","100","0"
"24","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","389360","389360","Josh Clogg","0","13","0","Running","-01.396","0","1:35.794","1:36.550","1:35.794","4","4","3","","100","0"
"25","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","229161","229161","Martin Donati","0","17","0","Running","-01.538","0","1:35.936","1:36.493","1:35.936","3","4","4","","100","0"
"26","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","341072","341072","Ivan Harasta","0","63","0","Running","-01.597","0","1:35.995","1:35.995","1:35.995","3","4","4","","100","0"
"27","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","318258","318258","Cl�ment Andrieu","0","37","0","Running","-01.646","0","1:36.044","1:36.730","1:36.044","4","4","0","","100","0"
"28","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","276814","276814","Karsten van Eijck","0","911","0","Running","-01.811","0","1:36.209","1:36.400","1:36.209","1","4","1","","100","0"
"29","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","345510","345510","Nelson Costa De Sousa","0","919","0","Running","-01.973","0","1:36.371","1:36.516","1:36.371","3","4","7","","100","0"
"30","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","346133","346133","Tristan Martz","0","18","0","Running","-02.302","0","1:36.700","1:36.997","1:36.700","3","3","1","","100","0"
"31","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","425868","425868","Mark Jones12","0","77","0","Running","-02.342","0","1:36.740","1:39.341","1:36.740","4","4","2","","100","0"
"32","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","416184","416184","Jacob Robotham","0","7","0","Running","-02.508","0","1:36.906","1:37.502","1:36.906","4","4","2","","100","0"
"33","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","305901","305901","Jordan A Pearce","0","198","0","Running","-02.570","0","1:36.968","1:37.202","1:36.968","4","4","4","","100","0"
"34","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","397377","397377","Josua Ali-Keskikyl�","0","83","0","Running","-02.890","0","1:37.288","1:37.431","1:37.288","4","4","4","","100","0"
"35","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","289099","289099","Carl Wahlqvist","0","24","0","Running","-02.978","0","1:37.376","1:39.550","1:37.376","3","4","2","","100","0"
"36","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","260613","260613","Alan Powell","0","26","0","Running","-00.000","0","","00.000","","","0","0","","100","0"
"37","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","449337","449337","Jack M Wilson","0","29","0","Running","-00.000","0","","00.000","","","0","1","","100","0"
"38","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","354110","354110","Hendryk Lichtenhagen","0","55","0","Running","-00.000","0","","00.000","","","0","0","","100","0"
"39","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","145688","145688","Alex Kraeter","0","791","0","Running","-00.000","0","","00.000","","","0","0","","100","0"
"40","88","Porsche 911 GT3 Cup (991)","0","Hosted All Cars Class","334613","334613","Dane Baird","0","36","0","Running","-00.000","0","","00.000","","","0","0","","100","0"
